,date,time,c-ip,cs-username,s-ip,s-port,cs-method,cs-uri-stem,sc-status,sc-win32-status,sc-substatus,time-taken,x-session,x-fullpath
0,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
1,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
2,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
3,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,/
4,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
5,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,/ftp6001/Send/ServerLink
6,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
7,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51094,DataChannelOpened,-,-,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
8,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51094,DataChannelClosed,-,-,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
9,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KOZU.TXT,226,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,/ftp6001/Send/ServerLink/SS-KZEND-KOZU.TXT
10,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
11,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,0595f56c-280e-4080-af4e-d1b237774105,-
12,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
13,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
14,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
15,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,/
16,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
17,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,/ftp6001/Send/ServerLink
18,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
19,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51095,DataChannelOpened,-,-,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
20,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51095,DataChannelClosed,-,-,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
21,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-BUZAI.TXT,226,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,/ftp6001/Send/ServerLink/SS-KZEND-BUZAI.TXT
22,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
23,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,962c2ba3-fa38-47c4-8dd0-cb8c557de982,-
24,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
25,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
26,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
27,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,/
28,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
29,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,/ftp6001/Send/ServerLink
30,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
31,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51096,DataChannelOpened,-,-,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
32,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51096,DataChannelClosed,-,-,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
33,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-BUHIN.TXT,226,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,/ftp6001/Send/ServerLink/SS-KZEND-BUHIN.TXT
34,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
35,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,812b067d-7c8b-4ce1-a8d0-3014782681a3,-
36,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
37,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
38,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
39,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,/
40,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
41,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,/ftp6001/Send/ServerLink
42,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
43,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51097,DataChannelOpened,-,-,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
44,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51097,DataChannelClosed,-,-,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
45,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KAKO-BUHIN.TXT,226,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,/ftp6001/Send/ServerLink/SS-KZEND-KAKO-BUHIN.TXT
46,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
47,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,65631f7c-556a-4319-8c5c-627011334e9b,-
48,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
49,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
50,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
51,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,/
52,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
53,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,/ftp6001/Send/ServerLink
54,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
55,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51098,DataChannelOpened,-,-,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
56,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51098,DataChannelClosed,-,-,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
57,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KOSAKU-SHIJI.TXT,226,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,/ftp6001/Send/ServerLink/SS-KZEND-KOSAKU-SHIJI.TXT
58,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
59,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,9d53beef-9eb7-4998-bf40-4169331ec2b2,-
60,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
61,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
62,2021-01-01,10:30:31,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
63,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,/
64,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
65,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,/ftp6001/Send/ServerLink
66,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
67,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51099,DataChannelOpened,-,-,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
68,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51099,DataChannelClosed,-,-,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
69,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND.ZCSV2,226,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,/ftp6001/Send/ServerLink/SS-KZEND.ZCSV2
70,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
71,2021-01-01,10:30:31,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,6d90bf26-c6d4-41ed-a6a9-feb6e8910d07,-
72,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
73,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
74,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
75,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,/
76,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
77,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,/ftp6001/Send/ServerLink
78,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
79,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51100,DataChannelOpened,-,-,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
80,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51100,DataChannelClosed,-,-,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
81,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KNP-KOZU.TXT,226,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,/ftp6001/Send/ServerLink/SS-KZEND-KNP-KOZU.TXT
82,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
83,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,ba437c6a-23ac-471b-b9a6-50833177ace5,-
84,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
85,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
86,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
87,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,/
88,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
89,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,/ftp6001/Send/ServerLink
90,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
91,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51101,DataChannelOpened,-,-,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
92,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51101,DataChannelClosed,-,-,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
93,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KNP-BUZAI.TXT,226,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,/ftp6001/Send/ServerLink/SS-KZEND-KNP-BUZAI.TXT
94,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
95,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,ef029fc5-df90-444e-87fc-f4c90225f049,-
96,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
97,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
98,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
99,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,/
100,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
101,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,/ftp6001/Send/ServerLink
102,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
103,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51102,DataChannelOpened,-,-,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
104,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51102,DataChannelClosed,-,-,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
105,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KNP-BUHIN.TXT,226,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,/ftp6001/Send/ServerLink/SS-KZEND-KNP-BUHIN.TXT
106,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
107,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,cd726aa2-67da-42eb-8132-1ee354797715,-
108,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
109,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
110,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
111,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,/
112,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
113,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,/ftp6001/Send/ServerLink
114,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
115,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51103,DataChannelOpened,-,-,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
116,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51103,DataChannelClosed,-,-,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
117,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KNP-KAKO-BUHIN.TXT,226,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,/ftp6001/Send/ServerLink/SS-KZEND-KNP-KAKO-BUHIN.TXT
118,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
119,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,2bea7cea-6c84-4139-a95b-dbb149f5b9f6,-
120,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
121,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
122,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
123,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,/
124,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
125,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,/ftp6001/Send/ServerLink
126,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
127,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51104,DataChannelOpened,-,-,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
128,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51104,DataChannelClosed,-,-,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
129,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KNP-KOSAKU-SHIJI.TXT,226,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,/ftp6001/Send/ServerLink/SS-KZEND-KNP-KOSAKU-SHIJI.TXT
130,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
131,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,61cfbf08-813c-4bda-b6d2-ec7ba2e2a0b7,-
132,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
133,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
134,2021-01-01,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
135,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,/
136,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
137,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,/ftp6001/Send/ServerLink
138,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
139,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51105,DataChannelOpened,-,-,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
140,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,51105,DataChannelClosed,-,-,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
141,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-KZEND-KNP.ZCSV2,226,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,/ftp6001/Send/ServerLink/SS-KZEND-KNP.ZCSV2
142,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
143,2021-01-01,10:30:33,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,5e6520f0-e77c-4e8c-8a35-c86d228b3594,-
144,2021-01-04,10:30:33,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,f3f388b3-2779-45e3-a91c-daf1e33cfed5,-
145,2021-01-04,10:30:33,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,16,f3f388b3-2779-45e3-a91c-daf1e33cfed5,-
146,2021-01-04,10:30:33,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,f3f388b3-2779-45e3-a91c-daf1e33cfed5,-
