timestamp,c-ip,count,timestamp_ts
2021-09-08,172.31.124.1,533,2488.0
2021-09-08,172.31.124.31,5,15.0
2021-09-08,172.31.74.120,832,848.0
2021-09-08,172.31.74.28,1,2.0
2021-09-09,10.161.32.87,21748,29693.0
2021-09-09,10.161.38.190,455,1904.0
2021-09-09,10.161.54.255,1015,2733.0
2021-09-09,10.168.56.49,3103,4457.0
2021-09-09,10.169.60.142,3,7.0
2021-09-09,172.26.241.178,2,223.0
2021-09-09,172.28.69.82,1,1.0
2021-09-09,172.28.85.145,1,11.0
2021-09-09,172.28.85.21,1,2.0
2021-09-09,172.28.92.63,1,2.0
2021-09-09,172.29.80.7,9,10.0
2021-09-09,172.30.4.122,6,10.0
2021-09-09,172.30.5.36,1,76.0
2021-09-09,172.30.5.67,1,128.0
2021-09-09,172.30.9.84,6493,6625.0
2021-09-09,172.31.124.1,534,2551.0
2021-09-09,172.31.124.31,2,12.0
2021-09-09,172.31.74.120,832,849.0
2021-09-09,172.31.74.28,1,2.0
2021-09-09,192.168.66.80,1,140.0
2021-09-10,10.161.32.87,21597,29592.0
2021-09-10,10.161.38.190,498,2218.0
2021-09-10,10.161.54.255,1133,2986.0
2021-09-10,10.168.56.49,3101,4382.0
2021-09-10,10.169.60.142,3,7.0
2021-09-10,172.26.241.178,2,192.0
2021-09-10,172.28.69.82,1,1.0
2021-09-10,172.28.85.145,1,11.0
2021-09-10,172.28.85.21,1,1.0
2021-09-10,172.28.92.63,1,2.0
2021-09-10,172.29.80.7,9,9.0
2021-09-10,172.30.4.122,6,8.0
2021-09-10,172.30.5.171,4,630.0
2021-09-10,172.30.5.36,1,86.0
2021-09-10,172.30.5.67,1,127.0
2021-09-10,172.30.6.96,1,26301.0
2021-09-10,172.30.9.84,6482,6610.0
2021-09-10,172.31.124.1,539,2561.0
2021-09-10,172.31.124.31,7,19.0
2021-09-10,172.31.74.120,832,852.0
2021-09-10,172.31.74.28,1,3.0
2021-09-10,192.168.66.80,2,186.0
2021-09-11,10.161.32.87,23573,30431.0
2021-09-11,10.161.38.190,313,1641.0
2021-09-11,10.161.54.255,952,2375.0
2021-09-11,10.168.56.49,3167,4019.0
2021-09-11,172.28.85.145,2,16.0
2021-09-11,172.28.85.21,2,2.0
2021-09-11,172.28.92.63,1,2.0
2021-09-11,172.29.80.7,3,3.0
2021-09-11,172.30.4.122,6,8.0
2021-09-11,172.30.9.84,6542,6591.0
2021-09-11,172.31.124.1,235,1844.0
2021-09-11,172.31.74.120,314,327.0
2021-09-11,172.31.74.28,1,2.0
2021-09-12,10.161.32.87,10423,13399.0
2021-09-12,10.161.38.190,1,2.0
2021-09-12,10.161.54.255,15,203.0
2021-09-12,10.168.56.49,1472,1889.0
2021-09-12,172.30.4.122,5,9.0
2021-09-12,172.30.9.84,2910,2941.0
2021-09-12,172.31.124.1,89,755.0
2021-09-12,172.31.74.120,49,49.0
2021-09-13,10.161.32.87,22424,28871.0
2021-09-13,10.161.38.190,458,1843.0
2021-09-13,10.161.54.255,1216,2992.0
2021-09-13,10.168.56.49,3295,4610.0
2021-09-13,10.169.60.142,3,8.0
2021-09-13,172.26.241.180,3,440.0
2021-09-13,172.28.69.82,1,1.0
2021-09-13,172.28.92.63,1,1.0
2021-09-13,172.29.80.7,9,9.0
2021-09-13,172.30.4.122,1,1.0
2021-09-13,172.30.5.129,9,608.0
2021-09-13,172.30.5.36,1,80.0
2021-09-13,172.30.5.67,1,15.0
2021-09-13,172.30.9.84,6513,6637.0
2021-09-13,172.31.124.1,408,1283.0
2021-09-13,172.31.124.31,2,14.0
2021-09-13,172.31.74.120,784,804.0
2021-09-14,10.161.32.87,21980,29050.0
2021-09-14,10.161.38.190,459,1876.0
2021-09-14,10.161.54.255,1193,3097.0
2021-09-14,10.168.56.49,2112,3192.0
2021-09-14,10.169.60.142,3,8.0
2021-09-14,172.26.241.178,1,135.0
2021-09-14,172.26.244.11,3,379.0
2021-09-14,172.28.69.82,1,1.0
2021-09-14,172.28.85.145,1,11.0
2021-09-14,172.28.85.21,1,2.0
2021-09-14,172.28.92.63,1,2.0
2021-09-14,172.29.80.7,9,9.0
2021-09-14,172.30.4.122,6,9.0
2021-09-14,172.30.5.171,2,278.0
2021-09-14,172.30.5.36,1,99.0
2021-09-14,172.30.5.67,1,176.0
2021-09-14,172.30.9.84,6506,6627.0
2021-09-14,172.31.124.1,541,2454.0
2021-09-14,172.31.124.31,3,14.0
2021-09-14,172.31.74.120,832,850.0
2021-09-14,172.31.74.28,1,2.0
2021-09-15,10.161.32.87,21008,27843.0
2021-09-15,10.161.38.190,462,1850.0
2021-09-15,10.161.54.255,1266,3149.0
2021-09-15,10.168.56.49,1933,2913.0
2021-09-15,10.169.60.142,3,8.0
2021-09-15,172.28.69.82,1,1.0
2021-09-15,172.28.85.145,1,10.0
2021-09-15,172.28.85.21,1,1.0
2021-09-15,172.28.92.63,1,2.0
2021-09-15,172.29.80.7,9,11.0
2021-09-15,172.30.4.122,6,8.0
2021-09-15,172.30.5.129,1,147.0
2021-09-15,172.30.5.171,1,102.0
2021-09-15,172.30.5.36,2,209.0
2021-09-15,172.30.9.84,6458,6591.0
2021-09-15,172.31.124.1,534,2386.0
2021-09-15,172.31.124.31,3,13.0
2021-09-15,172.31.74.120,832,846.0
2021-09-15,172.31.74.28,1,2.0
2021-09-15,192.168.66.80,1,15.0
2021-09-16,10.161.32.87,22131,29094.0
2021-09-16,10.161.38.190,512,1970.0
2021-09-16,10.161.54.255,1266,3202.0
2021-09-16,10.168.56.49,3131,4406.0
2021-09-16,10.169.60.142,3,7.0
2021-09-16,172.28.69.82,1,1.0
2021-09-16,172.28.85.145,1,11.0
2021-09-16,172.28.85.21,1,2.0
2021-09-16,172.28.92.63,1,2.0
2021-09-16,172.29.80.7,9,9.0
2021-09-16,172.30.4.122,6,10.0
2021-09-16,172.30.5.129,3,396.0
2021-09-16,172.30.5.171,1,294.0
2021-09-16,172.30.5.214,2,3569.0
2021-09-16,172.30.5.36,1,81.0
2021-09-16,172.30.5.67,1,99.0
2021-09-16,172.30.6.96,1,35.0
2021-09-16,172.30.9.84,6482,6606.0
2021-09-16,172.31.124.1,537,2434.0
2021-09-16,172.31.124.31,4,17.0
2021-09-16,172.31.74.120,848,862.0
2021-09-16,172.31.74.28,1,2.0
2021-09-17,10.161.32.87,22053,29066.0
2021-09-17,10.161.38.190,497,2207.0
2021-09-17,10.161.54.255,1333,3370.0
2021-09-17,10.168.56.49,3101,4333.0
2021-09-17,10.169.60.142,3,9.0
2021-09-17,172.28.69.82,1,1.0
2021-09-17,172.28.85.145,1,11.0
2021-09-17,172.28.85.21,1,2.0
2021-09-17,172.28.92.63,1,2.0
2021-09-17,172.29.80.7,9,9.0
2021-09-17,172.30.4.122,6,8.0
2021-09-17,172.30.5.121,6,74.0
2021-09-17,172.30.5.129,2,345.0
2021-09-17,172.30.5.36,3,833.0
2021-09-17,172.30.9.84,6489,6616.0
2021-09-17,172.31.124.1,534,2511.0
2021-09-17,172.31.124.31,4,12.0
2021-09-17,172.31.74.120,832,856.0
2021-09-17,172.31.74.28,1,2.0
2021-09-18,10.161.32.87,23197,30499.0
2021-09-18,10.161.38.190,263,1033.0
2021-09-18,10.161.54.255,1038,2403.0
2021-09-18,10.168.56.49,3167,4040.0
2021-09-18,172.28.85.145,1,10.0
2021-09-18,172.28.85.21,1,2.0
2021-09-18,172.28.92.63,1,2.0
2021-09-18,172.29.80.7,3,3.0
2021-09-18,172.30.4.122,6,8.0
2021-09-18,172.30.9.84,6542,6588.0
2021-09-18,172.31.124.1,235,1955.0
2021-09-18,172.31.74.120,314,325.0
2021-09-18,172.31.74.28,1,2.0
2021-09-19,10.161.32.87,10440,13415.0
2021-09-19,10.161.38.190,1,1.0
2021-09-19,10.161.54.255,15,205.0
2021-09-19,10.168.56.49,3347,4253.0
2021-09-19,172.28.85.145,1,11.0
2021-09-19,172.28.85.21,1,1.0
2021-09-19,172.28.92.63,2,4.0
2021-09-19,172.30.4.122,5,7.0
2021-09-19,172.30.9.84,2912,2938.0
2021-09-19,172.31.124.1,85,703.0
2021-09-19,172.31.74.120,49,50.0
2021-09-20,10.161.32.87,23943,30019.0
2021-09-20,10.161.38.190,47,285.0
2021-09-20,10.161.54.255,752,2036.0
2021-09-20,172.28.85.145,1,11.0
2021-09-20,172.28.85.21,1,2.0
2021-09-20,172.29.80.7,3,3.0
2021-09-20,172.30.9.84,6540,6583.0
2021-09-20,172.31.74.120,1,1.0
2021-09-21,10.161.32.87,22424,28874.0
2021-09-21,10.161.38.190,458,1859.0
2021-09-21,10.161.54.255,1193,2986.0
2021-09-21,10.168.56.49,2124,3203.0
2021-09-21,10.169.60.142,3,7.0
2021-09-21,172.28.69.82,1,1.0
2021-09-21,172.28.85.145,1,11.0
2021-09-21,172.28.85.21,1,2.0
2021-09-21,172.28.92.63,1,2.0
2021-09-21,172.29.80.7,9,9.0
2021-09-21,172.30.4.122,1,1.0
2021-09-21,172.30.5.36,5,477.0
2021-09-21,172.30.5.67,4,34.0
2021-09-21,172.30.9.84,6485,6611.0
2021-09-21,172.31.124.1,413,1320.0
2021-09-21,172.31.124.31,2,13.0
2021-09-21,172.31.74.120,784,799.0
2021-09-22,-,1,1.0
2021-09-22,10.161.32.87,21977,29094.0
2021-09-22,10.161.38.190,460,1963.0
2021-09-22,10.161.54.255,1129,2987.0
2021-09-22,10.168.56.49,3102,4475.0
2021-09-22,10.169.56.21,1,1.0
2021-09-22,10.169.60.142,3,8.0
2021-09-22,172.28.69.82,1,1.0
2021-09-22,172.28.85.145,1,11.0
2021-09-22,172.28.85.21,1,2.0
2021-09-22,172.28.92.63,1,2.0
2021-09-22,172.29.80.7,9,10.0
2021-09-22,172.30.4.122,6,9.0
2021-09-22,172.30.5.36,2,215.0
2021-09-22,172.30.6.96,2,16322.000000000002
2021-09-22,172.30.9.84,6515,6637.0
2021-09-22,172.31.124.1,534,2436.0
2021-09-22,172.31.124.31,3,15.0
2021-09-22,172.31.74.120,832,846.0
2021-09-22,172.31.74.28,1,2.0
2021-09-23,10.161.32.87,23350,30102.0
2021-09-23,10.161.38.190,66,355.0
2021-09-23,10.161.54.255,813,2247.0
2021-09-23,10.168.56.49,3167,4034.0
2021-09-23,172.28.85.145,1,11.0
2021-09-23,172.28.85.21,1,1.0
2021-09-23,172.28.92.63,1,2.0
2021-09-23,172.29.80.7,3,3.0
2021-09-23,172.30.4.122,5,7.0
2021-09-23,172.30.9.84,6542,6591.0
2021-09-23,172.31.124.1,121,1149.0
2021-09-23,172.31.74.120,49,49.0
2021-09-23,172.31.74.28,1,2.0
2021-09-24,10.161.32.87,22347,28713.0
2021-09-24,10.161.38.190,500,2280.0
2021-09-24,10.161.54.255,1241,3040.0
2021-09-24,10.168.56.49,3442,4774.0
2021-09-24,10.169.60.142,3,8.0
2021-09-24,172.28.69.82,1,1.0
2021-09-24,172.28.85.145,1,11.0
2021-09-24,172.28.85.21,1,2.0
2021-09-24,172.28.92.63,1,2.0
2021-09-24,172.29.80.7,9,9.0
2021-09-24,172.30.4.122,1,1.0
2021-09-24,172.30.9.84,6493,6610.0
2021-09-24,172.31.124.1,416,1365.0
2021-09-24,172.31.124.31,2,12.0
2021-09-24,172.31.74.120,800,816.0
2021-09-25,10.161.32.87,23194,30601.0
2021-09-25,10.161.38.190,191,422.0
2021-09-25,10.161.54.255,816,2056.0
2021-09-25,10.168.56.49,3107,3960.0
2021-09-25,172.28.85.145,1,10.0
2021-09-25,172.28.85.21,1,1.0
2021-09-25,172.29.80.7,3,3.0
2021-09-25,172.30.4.122,6,9.0
2021-09-25,172.30.9.84,6542,6595.0
2021-09-25,172.31.124.1,235,1903.0
2021-09-25,172.31.74.120,314,322.0
2021-09-25,172.31.74.28,1,2.0
2021-09-26,10.161.32.87,10590,13599.0
2021-09-26,10.161.38.190,1,2.0
2021-09-26,10.161.54.255,15,205.0
2021-09-26,172.28.85.145,1,11.0
2021-09-26,172.28.85.21,1,1.0
2021-09-26,172.30.4.122,5,8.0
2021-09-26,172.30.9.84,2912,2937.0
2021-09-26,172.31.124.1,84,1007.0
2021-09-26,172.31.74.120,49,49.0
2021-09-27,10.161.32.87,22574,28968.0
2021-09-27,10.161.38.190,457,1863.0
2021-09-27,10.161.54.255,1214,2981.0
2021-09-27,10.168.56.49,2486,3673.0
2021-09-27,10.169.60.142,3,10.0
2021-09-27,172.28.69.82,1,1.0
2021-09-27,172.28.85.145,1,11.0
2021-09-27,172.28.85.21,1,1.0
2021-09-27,172.28.92.63,1,1.0
2021-09-27,172.29.80.7,9,9.0
2021-09-27,172.30.4.122,1,2.0
2021-09-27,172.30.5.129,3,449.0
2021-09-27,172.30.5.36,8,312.0
2021-09-27,172.30.5.67,2,183.0
2021-09-27,172.30.6.96,1,18879.0
2021-09-27,172.30.9.84,6461,6580.0
2021-09-27,172.31.124.1,413,1334.0
2021-09-27,172.31.124.31,6,21.0
2021-09-27,172.31.74.120,784,804.0
2021-09-28,10.161.32.87,21979,29052.0
2021-09-28,10.161.38.190,460,1908.0
2021-09-28,10.161.54.255,1232,4608.0
2021-09-28,10.168.56.49,3771,5250.0
2021-09-28,10.169.60.142,3,10.0
2021-09-28,172.28.69.82,1,1.0
2021-09-28,172.28.85.145,1,11.0
2021-09-28,172.28.85.21,1,1.0
2021-09-28,172.28.92.63,1,1.0
2021-09-28,172.29.80.7,9,10.0
2021-09-28,172.30.4.122,6,9.0
2021-09-28,172.30.5.121,1,129.0
2021-09-28,172.30.5.129,1,120.0
2021-09-28,172.30.5.36,2,117.0
2021-09-28,172.30.9.84,6495,6623.0
2021-09-28,172.31.124.1,535,2467.0
2021-09-28,172.31.124.31,2,10.0
2021-09-28,172.31.74.120,832,845.0
2021-09-28,172.31.74.28,1,2.0
2021-09-29,10.161.32.87,22131,29170.0
2021-09-29,10.161.38.190,459,1908.0
2021-09-29,10.161.54.255,1253,6693.0
2021-09-29,10.168.56.49,3445,4855.0
2021-09-29,10.169.60.142,3,9.0
2021-09-29,172.28.69.82,1,2.0
2021-09-29,172.28.85.145,1,12.0
2021-09-29,172.28.85.21,1,2.0
2021-09-29,172.28.92.63,1,2.0
2021-09-29,172.29.80.7,9,9.0
2021-09-29,172.30.4.122,6,8.0
2021-09-29,172.30.5.135,1,669.0
2021-09-29,172.30.5.36,1,77.0
2021-09-29,172.30.6.96,1,28902.0
2021-09-29,172.30.9.84,6509,6630.0
2021-09-29,172.31.124.1,535,2548.0
2021-09-29,172.31.124.31,2,11.0
2021-09-29,172.31.74.120,832,849.0
2021-09-29,172.31.74.28,1,2.0
2021-09-30,10.161.32.87,22131,29132.0
2021-09-30,10.161.38.190,421,1762.0
2021-09-30,10.161.54.255,1227,3090.0
2021-09-30,10.168.56.49,3101,4365.0
2021-09-30,10.169.60.142,3,8.0
2021-09-30,172.26.245.129,8,1548.0
2021-09-30,172.28.69.82,1,1.0
2021-09-30,172.28.85.145,1,11.0
2021-09-30,172.28.85.21,1,1.0
2021-09-30,172.28.92.63,1,2.0
2021-09-30,172.29.80.7,9,9.0
2021-09-30,172.30.4.122,6,9.0
2021-09-30,172.30.5.36,1,85.0
2021-09-30,172.30.9.84,6516,6650.0
2021-09-30,172.31.124.1,532,3087.0
2021-09-30,172.31.124.31,2,17.0
2021-09-30,172.31.74.120,810,825.0
2021-09-30,172.31.74.28,1,2.0
2021-10-01,10.161.32.87,21981,29191.0
2021-10-01,10.161.38.190,607,2448.0
2021-10-01,10.161.54.255,1263,3212.0
2021-10-01,10.168.56.49,3102,4627.0
2021-10-01,10.169.60.142,3,13.0
2021-10-01,172.26.241.178,1,13.0
2021-10-01,172.26.241.179,2,280.0
2021-10-01,172.26.245.129,1,31.000000000000004
2021-10-01,172.28.69.82,1,1.0
2021-10-01,172.28.85.145,1,11.0
2021-10-01,172.28.85.21,1,1.0
2021-10-01,172.28.92.63,2,3.0
2021-10-01,172.29.80.7,9,10.0
2021-10-01,172.30.4.122,6,11.0
2021-10-01,172.30.5.134,2,184.0
2021-10-01,172.30.5.31,1,26.0
2021-10-01,172.30.5.36,1,91.0
2021-10-01,172.30.5.96,9,87.0
2021-10-01,172.30.9.84,6473,6613.0
2021-10-01,172.31.124.1,549,2602.0
2021-10-01,172.31.124.31,3,14.0
2021-10-01,172.31.74.120,821,837.0
2021-10-01,172.31.74.28,1,2.0
2021-10-01,172.31.82.35,5,316.0
2021-10-02,10.161.32.87,23419,30244.0
2021-10-02,10.161.38.190,193,426.0
2021-10-02,10.161.54.255,1013,2416.0
2021-10-02,10.168.56.49,3167,4016.0
2021-10-02,172.26.244.11,1,51.0
2021-10-02,172.28.85.145,1,12.0
2021-10-02,172.28.85.21,1,1.0
2021-10-02,172.28.92.63,1,1.0
2021-10-02,172.29.80.7,3,3.0
2021-10-02,172.30.4.122,6,9.0
2021-10-02,172.30.9.84,6542,6596.0
2021-10-02,172.31.124.1,245,1912.0
2021-10-02,172.31.74.120,325,335.0
2021-10-02,172.31.74.28,1,2.0
2021-10-03,10.161.32.87,10138,13813.0
2021-10-03,10.161.38.190,1,2.0
2021-10-03,10.161.54.255,15,201.0
2021-10-03,10.168.56.49,1832,2351.0
2021-10-03,172.28.85.145,1,11.0
2021-10-03,172.28.85.21,1,2.0
2021-10-03,172.30.4.122,5,7.0
2021-10-03,172.30.9.84,2912,2940.0
2021-10-03,172.31.124.1,84,1085.0
2021-10-03,172.31.74.120,49,49.0
2021-10-04,10.161.32.87,20916,27125.0
2021-10-04,10.161.38.190,368,1670.0
2021-10-04,10.161.54.255,1161,2902.0
2021-10-04,10.168.56.49,3655,5049.0
2021-10-04,10.169.60.142,3,10.0
2021-10-04,172.28.69.82,1,1.0
2021-10-04,172.28.85.145,1,11.0
2021-10-04,172.28.85.21,1,1.0
2021-10-04,172.28.92.63,1,2.0
2021-10-04,172.29.80.7,9,9.0
2021-10-04,172.30.4.122,1,2.0
2021-10-04,172.30.5.171,8,1200.0
2021-10-04,172.30.5.189,1,119.0
2021-10-04,172.30.5.36,2,211.0
2021-10-04,172.30.5.67,1,140.0
2021-10-04,172.30.9.84,6477,6598.0
2021-10-04,172.31.124.1,430,1351.0
2021-10-04,172.31.124.31,2,11.0
2021-10-04,172.31.74.120,795,808.0
2021-10-04,172.31.74.28,1,2.0
2021-10-04,172.31.82.35,2,61.0
2021-10-04,192.168.66.80,1,29.0
2021-10-05,10.161.32.87,19875,26828.0
2021-10-05,10.161.38.190,498,2106.0
2021-10-05,10.161.46.152,1,38.0
2021-10-05,10.161.54.255,1221,3196.0
2021-10-05,10.168.56.49,2427,3627.0
2021-10-05,10.169.60.142,3,10.0
2021-10-05,172.28.69.82,1,1.0
2021-10-05,172.28.85.145,1,12.0
2021-10-05,172.28.85.21,1,1.0
2021-10-05,172.28.92.63,1,2.0
2021-10-05,172.29.80.7,9,9.0
2021-10-05,172.30.4.122,6,9.0
2021-10-05,172.30.5.171,2,380.0
2021-10-05,172.30.5.214,2,8736.0
2021-10-05,172.30.5.36,1,85.0
2021-10-05,172.30.5.40,7,8620.0
2021-10-05,172.30.9.84,6461,6590.0
2021-10-05,172.31.124.1,549,2594.0
2021-10-05,172.31.124.31,2,12.0
2021-10-05,172.31.74.120,843,857.0
2021-10-05,172.31.74.149,3,497.0
2021-10-05,172.31.74.28,1,2.0
2021-10-06,10.161.32.87,21461,29247.0
2021-10-06,10.161.38.190,526,1987.0
2021-10-06,10.161.54.255,1212,3133.0
2021-10-06,10.168.56.49,3448,4797.0
2021-10-06,10.169.60.142,3,9.0
2021-10-06,172.28.69.82,1,1.0
2021-10-06,172.28.85.145,1,12.0
2021-10-06,172.28.85.21,1,1.0
2021-10-06,172.28.92.63,1,2.0
2021-10-06,172.29.80.7,9,9.0
2021-10-06,172.30.4.122,6,8.0
2021-10-06,172.30.5.36,1,117.0
2021-10-06,172.30.5.40,3,9819.0
2021-10-06,172.30.5.96,4,360.0
2021-10-06,172.30.9.84,6493,6628.0
2021-10-06,172.31.124.1,541,2569.0
2021-10-06,172.31.124.31,2,9.0
2021-10-06,172.31.74.120,832,847.0
2021-10-06,172.31.74.149,45,45.0
2021-10-06,172.31.74.28,1,2.0
2021-10-07,10.161.32.87,21831,28798.0
2021-10-07,10.161.38.190,568,2118.0
2021-10-07,10.161.54.255,1190,3093.0
2021-10-07,10.168.56.49,3101,4418.0
2021-10-07,10.169.60.142,3,6.0
2021-10-07,172.28.69.82,1,1.0
2021-10-07,172.28.85.145,1,11.0
2021-10-07,172.28.85.21,1,2.0
2021-10-07,172.28.92.63,1,2.0
2021-10-07,172.29.80.7,9,9.0
2021-10-07,172.30.4.122,6,8.0
2021-10-07,172.30.5.174,3,501.0
2021-10-07,172.30.5.67,2,353.0
2021-10-07,172.30.5.96,8,288.0
2021-10-07,172.30.9.84,6507,6627.0
2021-10-07,172.31.124.1,549,2555.0
2021-10-07,172.31.124.31,2,10.0
2021-10-07,172.31.74.120,843,859.0
2021-10-07,172.31.74.149,52,53.0
2021-10-07,172.31.74.28,1,3.0
2021-10-07,172.31.82.35,3,105.0
2021-10-08,10.161.32.87,21681,28828.0
2021-10-08,10.161.38.190,500,2314.0
2021-10-08,10.161.54.255,1105,2970.0
2021-10-08,10.168.56.49,3088,4406.0
2021-10-08,10.169.60.142,3,10.0
2021-10-08,172.28.69.82,1,1.0
2021-10-08,172.28.85.145,1,11.0
2021-10-08,172.28.85.21,1,1.0
2021-10-08,172.28.92.63,1,2.0
2021-10-08,172.29.80.7,9,9.0
2021-10-08,172.30.4.122,6,9.0
2021-10-08,172.30.5.135,2,406.0
2021-10-08,172.30.5.174,1,131.0
2021-10-08,172.30.6.96,1,20207.0
2021-10-08,172.30.9.84,6481,6606.0
2021-10-08,172.31.124.1,535,2439.0
2021-10-08,172.31.124.31,2,9.0
2021-10-08,172.31.74.120,832,846.0
2021-10-08,172.31.74.149,52,52.0
2021-10-08,172.31.74.28,1,2.0
2021-10-08,172.31.82.35,2,2.0
2021-10-09,10.161.32.87,23426,30227.0
2021-10-09,10.161.38.190,220,1452.0
2021-10-09,10.161.54.255,965,2403.0
2021-10-09,10.168.56.49,3167,4010.0
2021-10-09,172.28.85.145,1,11.0
2021-10-09,172.28.85.21,1,2.0
2021-10-09,172.28.92.63,1,2.0
2021-10-09,172.29.80.7,3,3.0
2021-10-09,172.30.4.122,6,9.0
2021-10-09,172.30.9.84,6512,6564.0
2021-10-09,172.31.124.1,241,1792.0
2021-10-09,172.31.74.120,314,326.0
2021-10-09,172.31.74.149,44,45.0
2021-10-09,172.31.74.28,1,2.0
2021-10-10,10.161.32.87,10441,13191.0
2021-10-10,10.161.38.190,3,4.0
2021-10-10,10.161.54.255,15,201.0
2021-10-10,10.168.56.49,1832,2356.0
2021-10-10,172.28.85.145,1,11.0
2021-10-10,172.28.85.21,1,1.0
2021-10-10,172.30.4.122,5,8.0
2021-10-10,172.30.9.84,2911,2936.0
2021-10-10,172.31.124.1,84,727.0
2021-10-10,172.31.74.120,49,49.0
2021-10-10,172.31.74.149,42,43.0
2021-10-11,10.1.16.100,8,10.0
2021-10-11,10.10.1.103,5,60.0
2021-10-11,10.161.32.87,22268,28790.0
2021-10-11,10.161.38.190,610,2212.0
2021-10-11,10.161.54.255,1185,3018.0
2021-10-11,10.168.56.49,3474,4749.0
2021-10-11,10.169.60.142,3,7.0
2021-10-11,172.28.69.82,1,1.0
2021-10-11,172.28.85.145,1,11.0
2021-10-11,172.28.85.21,1,1.0
2021-10-11,172.28.92.63,1,2.0
2021-10-11,172.29.80.7,9,9.0
2021-10-11,172.30.4.122,1,1.0
2021-10-11,172.30.5.171,1,58.0
2021-10-11,172.30.5.174,3,326.0
2021-10-11,172.30.5.214,2,31472.000000000004
2021-10-11,172.30.5.36,1,89.0
2021-10-11,172.30.5.40,2,13.0
2021-10-11,172.30.6.96,1,13508.0
2021-10-11,172.30.9.84,6462,6573.0
2021-10-11,172.31.124.1,409,1299.0
2021-10-11,172.31.124.31,17,155.0
2021-10-11,172.31.69.1,16,76.0
2021-10-11,172.31.74.120,784,801.0
2021-10-11,172.31.74.149,74,74.0
2021-10-11,172.31.82.35,2,2.0
2021-10-11,192.168.66.80,1,142.0
2021-10-12,10.1.16.100,8,8.0
2021-10-12,10.161.32.87,21831,28846.0
2021-10-12,10.161.38.190,467,1947.0
2021-10-12,10.161.54.255,1259,3213.0
2021-10-12,10.168.56.49,3103,4405.0
2021-10-12,10.169.60.142,3,10.0
2021-10-12,172.28.69.82,1,2.0
2021-10-12,172.28.85.145,1,11.0
2021-10-12,172.28.85.21,1,2.0
2021-10-12,172.28.92.63,1,1.0
2021-10-12,172.29.80.7,9,10.0
2021-10-12,172.30.4.122,6,9.0
2021-10-12,172.30.5.134,1,3051.0
2021-10-12,172.30.5.174,1,18.0
2021-10-12,172.30.5.214,2,779.0
2021-10-12,172.30.6.96,1,34163.0
2021-10-12,172.30.9.84,6475,6599.0
2021-10-12,172.31.124.1,535,2433.0
2021-10-12,172.31.124.31,7,137.0
2021-10-12,172.31.69.1,12,13.0
2021-10-12,172.31.74.120,840,856.0
2021-10-12,172.31.74.149,112,113.0
2021-10-12,172.31.74.28,1,2.0
2021-10-12,172.31.82.35,2,2.0
2021-10-12,192.168.66.80,9,995.0
2021-10-13,10.1.16.100,8,11.0
2021-10-13,10.161.32.87,21832,28861.0
2021-10-13,10.161.38.190,477,1982.0
2021-10-13,10.161.54.255,1136,3018.0
2021-10-13,10.168.56.49,2621,3818.0
2021-10-13,10.169.60.142,3,8.0
2021-10-13,172.28.69.82,1,1.0
2021-10-13,172.28.85.145,1,11.0
2021-10-13,172.28.85.21,1,2.0
2021-10-13,172.28.92.63,1,2.0
2021-10-13,172.29.80.7,9,10.0
2021-10-13,172.30.4.122,6,8.0
2021-10-13,172.30.5.129,3,531.0
2021-10-13,172.30.5.135,2,148.0
2021-10-13,172.30.5.174,1,138.0
2021-10-13,172.30.5.214,2,45.0
2021-10-13,172.30.6.96,1,22115.0
2021-10-13,172.30.9.84,6479,6592.0
2021-10-13,172.31.124.1,536,2539.0
2021-10-13,172.31.124.31,4,11.0
2021-10-13,172.31.69.1,12,13.0
2021-10-13,172.31.74.120,852,865.0
2021-10-13,172.31.74.149,122,122.0
2021-10-13,172.31.74.28,1,2.0
2021-10-13,172.31.82.35,2,3.0
2021-10-14,10.1.16.100,8,8.0
2021-10-14,10.161.32.87,21600,29432.0
2021-10-14,10.161.38.190,473,1961.0
2021-10-14,10.161.54.255,846,2618.0
2021-10-14,10.168.56.49,3102,4388.0
2021-10-14,10.169.60.142,3,10.0
2021-10-14,172.26.241.178,6,1069.0
2021-10-14,172.28.69.82,1,1.0
2021-10-14,172.28.85.145,1,11.0
2021-10-14,172.28.85.21,1,1.0
2021-10-14,172.28.92.63,1,2.0
2021-10-14,172.29.80.7,9,10.0
2021-10-14,172.30.4.122,6,9.0
2021-10-14,172.30.5.134,1,4314.0
2021-10-14,172.30.5.174,2,31.0
2021-10-14,172.30.5.67,1,63.00000000000001
2021-10-14,172.30.6.96,1,42529.0
2021-10-14,172.30.9.84,6469,6590.0
2021-10-14,172.31.124.1,543,2620.0
2021-10-14,172.31.124.31,7,19.0
2021-10-14,172.31.69.1,12,13.0
2021-10-14,172.31.74.120,840,857.0
2021-10-14,172.31.74.149,156,158.0
2021-10-14,172.31.74.28,1,2.0
2021-10-14,172.31.80.8,48,200.0
2021-10-14,172.31.82.35,2,2.0
2021-10-15,10.1.16.100,8,11.0
2021-10-15,10.161.32.87,21831,28880.0
2021-10-15,10.161.38.190,530,2352.0
2021-10-15,10.161.54.255,1161,3039.0
2021-10-15,10.168.56.49,3102,4369.0
2021-10-15,10.169.60.142,3,8.0
2021-10-15,172.26.241.179,4,534.0
